filepath,filename,label,common_name,scientific_name,split,duration,rms_mean,rms_std,zcr_mean,zcr_std,spectral_centroid_mean,spectral_centroid_std,spectral_bandwidth_mean,spectral_bandwidth_std,spectral_rolloff_mean,spectral_rolloff_std
train_audio/banana/XC46632.ogg,XC46632.ogg,banana,Bananaquit,Coereba flaveola,train,45.06121875,0.0147557715,0.013806282,0.18773712060702874,0.12133494127055215,3516.947423162026,1430.9609448873257,2857.7160574240033,488.2034123210811,6450.368299609514,1911.8650034296068
train_audio/banana/XC397320.ogg,XC397320.ogg,banana,Bananaquit,Coereba flaveola,train,32.376,0.030517232,0.032906722,0.41314769639328064,0.07465040821111517,6827.10795224009,711.6628534139013,3523.2752897089713,678.2427054113427,10264.73721590909,932.1429661979728
train_audio/banana/iNat1105784.ogg,iNat1105784.ogg,banana,Bananaquit,Coereba flaveola,train,7.66665625,0.022042012,0.022573981,0.29403788248697915,0.15220116969042152,5369.933188834414,1771.0997435567986,3503.305788681305,562.0711917446038,8435.709635416666,863.0504669829584
train_audio/banana/XC215533.ogg,XC215533.ogg,banana,Bananaquit,Coereba flaveola,train,19.2,0.012683476,0.0108375605,0.22770615958055787,0.15902972406489785,4623.085477445061,1816.7036220442621,3513.2792346966294,289.8765480401056,8210.99604496253,1606.4111230158398
train_audio/banana/iNat928040.ogg,iNat928040.ogg,banana,Bananaquit,Coereba flaveola,train,15.4645,0.0044307145,0.00338118,0.27692212141287487,0.12372474710467411,5830.212216667025,950.9406772263006,4012.489637082053,571.6503084570372,9939.568252326784,586.8290371112305
train_audio/banana/iNat1003999.ogg,iNat1003999.ogg,banana,Bananaquit,Coereba flaveola,train,11.888625,0.035169702,0.00825472,0.07196307438676075,0.02956873694050536,3339.414702044119,564.1262885460525,3929.3638227322117,358.3546697884219,8406.544018817205,1319.8543347840439
train_audio/banana/XC262502.ogg,XC262502.ogg,banana,Bananaquit,Coereba flaveola,train,10.60571875,0.037886743,0.035979327,0.3648978070795626,0.12312665994502892,5975.171463492597,1275.7249953130408,3199.9070582386603,382.67200107395803,8935.21398944193,674.1330484308055
train_audio/banana/XC275597.ogg,XC275597.ogg,banana,Bananaquit,Coereba flaveola,train,16.35265625,0.057975426,0.03527051,0.32943806130865105,0.08149563074642345,5235.451218401256,1077.5340481812973,2854.0754197161627,217.65941526941114,7557.459677419355,1139.018303702169
train_audio/banana/iNat252608.ogg,iNat252608.ogg,banana,Bananaquit,Coereba flaveola,train,48.613875,0.009176756,0.009832437,0.36325650656054626,0.11930007851393724,6194.7557166635015,1230.9986910235425,3608.498088142636,504.6153085563914,9565.47692497532,822.1123466976443
train_audio/banana/XC1069087.ogg,XC1069087.ogg,banana,Bananaquit,Coereba flaveola,train,63.78865625,0.031676114,0.029713733,0.35603112459242536,0.10902681702477038,5899.736766822319,1048.2070797835684,3433.0314510275807,636.5358641382342,9364.132649862051,903.7326205916019
train_audio/banana/XC443366.ogg,XC443366.ogg,banana,Bananaquit,Coereba flaveola,train,28.96978125,0.027396595,0.037981212,0.26233024744616235,0.12257744563251087,4524.293589728895,1536.444742894083,2665.7476027865264,535.8654703857858,6949.93270292656,1278.2961089174387
train_audio/banana/XC924738.ogg,XC924738.ogg,banana,Bananaquit,Coereba flaveola,train,3.63103125,0.01683402,0.011392258,0.23531069314427314,0.06730943067317889,4494.442052814188,971.5172964129588,3345.2812195194447,337.33075629857194,7950.991189427313,1272.1869266991482
train_audio/banana/XC590531.ogg,XC590531.ogg,banana,Bananaquit,Coereba flaveola,train,61.57,0.019155506,0.017177308,0.1597648892163549,0.1481228456605435,3980.6004193662934,1737.8785583199008,3504.4784078014186,438.9935648649945,7586.909749285529,1450.3586433354383
train_audio/banana/XC372725.ogg,XC372725.ogg,banana,Bananaquit,Coereba flaveola,train,67.7355,0.027796147,0.029356798,0.17344524976381673,0.11347094971471287,4298.4522944445625,1277.0872794930556,3757.790595694054,355.54516260970735,7688.946622579121,1051.2517026103649
train_audio/banana/iNat736745.ogg,iNat736745.ogg,banana,Bananaquit,Coereba flaveola,train,16.56,0.0045966916,0.010299352,0.13398418647442084,0.08383486631031553,3544.525644985769,1326.150785916462,3681.2408176758,718.5830209840741,7703.471887065637,2838.0898630228376
train_audio/banana/iNat1634628.ogg,iNat1634628.ogg,banana,Bananaquit,Coereba flaveola,train,29.784,0.043052718,0.033618778,0.2788864774939581,0.14626250912305935,5361.750882283395,1369.037241521074,3755.2267064052535,512.2626389292274,9275.686425886144,638.9934259392264
train_audio/banana/XC242441.ogg,XC242441.ogg,banana,Bananaquit,Coereba flaveola,train,28.31675,0.022908226,0.009487808,0.18109689486228814,0.0985017510696492,3458.533187493896,998.3493088522581,3076.516299214979,177.7549763781272,6425.026483050848,1042.7402876638178
train_audio/banana/iNat314500.ogg,iNat314500.ogg,banana,Bananaquit,Coereba flaveola,train,10.6811875,0.005304941,0.0009963631,0.05570207241766467,0.0356804701142506,2438.205526003467,515.8137224095674,3305.6465422019564,281.7940573651072,5986.831025449102,1279.081456272332
train_audio/banana/XC234129.ogg,XC234129.ogg,banana,Bananaquit,Coereba flaveola,train,91.82040625,0.02664157,0.032920364,0.4365811225823314,0.07771704710252224,7675.602299120704,854.8595884654287,2978.8833616393417,669.0770202255743,11102.16283324621,1389.9406220582987
train_audio/banana/XC489021.ogg,XC489021.ogg,banana,Bananaquit,Coereba flaveola,train,32.47021875,0.015496559,0.007657333,0.3738572294488916,0.06911764911626068,6050.110516752277,666.1639996894692,3330.6280316124485,357.2061875147265,9283.713054187192,620.1665740814425
train_audio/banana/iNat1005723.ogg,iNat1005723.ogg,banana,Bananaquit,Coereba flaveola,train,2.85415625,0.042760666,0.009103063,0.06965782122905027,0.021838986534583188,3095.628619937631,426.6018213794534,3634.074953815414,285.7547274825684,6852.915502793296,744.7069829828229
train_audio/banana/XC668347.ogg,XC668347.ogg,banana,Bananaquit,Coereba flaveola,train,57.24,0.02644545,0.026122762,0.26517260974182505,0.1310944868909723,4763.08791689975,1364.4115017231086,3055.9102846047313,335.95550330118226,7689.823225265512,842.4506725721244
train_audio/banana/iNat217408.ogg,iNat217408.ogg,banana,Bananaquit,Coereba flaveola,val,8.69878125,0.0069111646,0.0054002036,0.32147665584788604,0.1080655538465586,6111.1163969055415,1088.073673623493,4079.6154341503725,638.4884686524781,10485.724954044117,1375.5046614942848
train_audio/banana/XC178622.ogg,XC178622.ogg,banana,Bananaquit,Coereba flaveola,val,28.49959375,0.018093515,0.008738466,0.10999562684132996,0.05345962538906597,3164.3991152333956,592.8522443891363,3450.36511129042,284.44143242633237,6252.420033670033,898.4974081339509
train_audio/banana/XC738630.ogg,XC738630.ogg,banana,Bananaquit,Coereba flaveola,val,35.68325,0.007818785,0.0037714532,0.17676634812023756,0.05387582410573281,3499.045272692048,490.32428791124397,2881.718678910962,313.8543284943511,6576.339085611833,981.5251317510713
train_audio/banana/XC996292.ogg,XC996292.ogg,banana,Bananaquit,Coereba flaveola,val,36.0805625,0.023140455,0.021978492,0.18020521664450354,0.13379585709831246,4303.683738202538,1343.5257829256295,3824.8521987953327,270.61366809903814,8639.793882978724,717.3979838284027
train_audio/banana/XC837614.ogg,XC837614.ogg,banana,Bananaquit,Coereba flaveola,val,13.08734375,0.008904972,0.0055100317,0.32909439944987773,0.07017340385318761,5867.240643950512,642.9370066508836,3083.442237553124,433.5877617711195,8766.522768948655,844.1337636935275
train_audio/banana/XC403852.ogg,XC403852.ogg,banana,Bananaquit,Coereba flaveola,val,66.40325,0.03350597,0.015669454,0.3771889727249458,0.05539492628341094,5490.647366013355,670.9448950952793,3284.5776951694224,176.87991707080232,8145.751776680318,620.9929700742192
train_audio/banana/XC614934.ogg,XC614934.ogg,banana,Bananaquit,Coereba flaveola,val,36.70203125,0.010898831,0.011388828,0.3189772827893418,0.10971374892935358,5782.447186237985,992.7616530706501,3972.015418969598,688.7343630135184,10381.46387314734,735.1826603121822
train_audio/banana/XC768806.ogg,XC768806.ogg,banana,Bananaquit,Coereba flaveola,val,6.11265625,0.011412998,0.0035494028,0.17634347462467362,0.10612038509643447,4219.356342950359,1085.1330071513323,3833.049138087086,232.89478697555478,8358.477480417754,740.9079625361446
train_audio/banana/iNat1647768.ogg,iNat1647768.ogg,banana,Bananaquit,Coereba flaveola,val,9.78490625,0.002596789,0.0022764981,0.3276415058210784,0.11561349849841332,6542.114361869284,689.1947475584246,3835.4453677152255,534.9824504951423,10475.822099673203,1396.1479050291493
train_audio/banana/iNat1024701.ogg,iNat1024701.ogg,banana,Bananaquit,Coereba flaveola,val,12.44590625,0.012830696,0.008986616,0.19110625200835477,0.12556828750894045,4000.390565421629,1243.4039790709578,3374.7675255848662,279.0453584124447,7281.551253213368,691.2818991458089
train_audio/banana/XC287776.ogg,XC287776.ogg,banana,Bananaquit,Coereba flaveola,val,76.35590625,0.08377164,0.031147752,0.06799999263434947,0.06467769278287268,2532.49904797708,730.6424044389171,2549.6299764779405,209.05475774280941,5491.6719044626025,646.1878453573006
train_audio/banana/iNat559014.ogg,iNat559014.ogg,banana,Bananaquit,Coereba flaveola,val,21.8035625,0.01108395,0.0058693783,0.039136297459647834,0.05676783475161554,1607.113772641906,1114.4874872672594,2435.990333323979,677.3652196132745,3070.2838407923696,2245.4405862684594
train_audio/banana/XC262501.ogg,XC262501.ogg,banana,Bananaquit,Coereba flaveola,val,21.1330625,0.033265546,0.041444443,0.4613777293480318,0.04239402802367011,7256.672282669764,615.1928963577432,2652.8807052116745,475.0664279382949,9520.651968205904,461.58419036360857
train_audio/banana/XC213296.ogg,XC213296.ogg,banana,Bananaquit,Coereba flaveola,val,39.1314375,0.009097968,0.0016463487,0.07482920137469337,0.0626684593796675,2369.348668647968,892.8370789131247,2976.0328097886177,348.2740880139554,5011.645288225674,1657.1292685947064
train_audio/banana/XC4311.ogg,XC4311.ogg,banana,Bananaquit,Coereba flaveola,val,18.12896875,0.014211907,0.006902903,0.26385745632164903,0.06849890943188179,5581.108846866894,420.1036711522288,4361.347553633031,373.16261881105004,10790.23368606702,961.3301260106513
train_audio/banana/XC116489.ogg,XC116489.ogg,banana,Bananaquit,Coereba flaveola,val,19.56,0.007460088,0.010358875,0.1384550829159853,0.11885687768049345,3675.8982222532445,1314.0747794136198,3670.774259401762,379.9659675574847,7464.112326246934,1366.1831236284725
train_audio/banana/XC120824.ogg,XC120824.ogg,banana,Bananaquit,Coereba flaveola,val,15.9346875,0.039986953,0.033932388,0.486198210811998,0.04679836891405108,8172.066394518254,480.4748515579407,2415.842006084633,476.5803697964886,10591.60077811245,771.0539090167184
train_audio/banana/iNat1423073.ogg,iNat1423073.ogg,banana,Bananaquit,Coereba flaveola,val,4.55553125,0.012980795,0.01582556,0.4174222176535088,0.1299305946772631,7023.2952408537185,1244.1664017494911,3188.1959858064074,1069.5536210892933,9534.484649122807,339.71765969112823
train_audio/banana/XC335021.ogg,XC335021.ogg,banana,Bananaquit,Coereba flaveola,val,51.36,0.041989535,0.04293373,0.34483407257279663,0.07286424553285882,5657.523298039194,855.1938855214244,2566.984998841729,356.42328291976696,7887.174945499844,947.927628899563
train_audio/banana/XC838476.ogg,XC838476.ogg,banana,Bananaquit,Coereba flaveola,val,11.650625,0.0028475777,0.0027621575,0.42586631408607684,0.04805808676760368,7017.484598607384,452.4219282035763,2381.3368392791945,420.26800613409,9440.715020576132,825.328292161955
train_audio/banana/XC948862.ogg,XC948862.ogg,banana,Bananaquit,Coereba flaveola,val,29.0035625,0.03165204,0.032574087,0.20028365019994485,0.1386402642775481,3942.4312397799,1784.593579024451,3187.237043683663,531.0826591616833,7211.484762824049,1952.2718084748294
train_audio/banana/XC737041.ogg,XC737041.ogg,banana,Bananaquit,Coereba flaveola,val,55.40571875,0.007006058,0.0060083712,0.28941260174523536,0.07606952858402967,4430.90862585719,852.9201194957236,3046.6005459344324,472.93961904138934,7403.371354317066,944.2217869955081
train_audio/banana/iNat180706.ogg,iNat180706.ogg,banana,Bananaquit,Coereba flaveola,val,17.8155,0.013388536,0.008317968,0.18001141368379714,0.11372177775559651,4230.563098953691,1370.0074976252226,3625.1853944377312,323.6040681190007,7867.355812387792,1137.143764951108
train_audio/banana/iNat1638891.ogg,iNat1638891.ogg,banana,Bananaquit,Coereba flaveola,val,0.144,0.36477634,0.09033887,0.137890625,0.045354573678027504,2806.2445326976977,547.866427995132,2089.3420669739185,591.5375946089946,3570.3125,309.9308453611063
train_audio/banana/iNat1371881.ogg,iNat1371881.ogg,banana,Bananaquit,Coereba flaveola,val,12.6084375,0.018684965,0.015303104,0.1505942302360583,0.05619084203085887,3498.5428782577605,505.700130243693,3184.2070087189013,153.56649174812205,7190.688371356147,689.0708203639887
train_audio/banana/iNat1563529.ogg,iNat1563529.ogg,banana,Bananaquit,Coereba flaveola,val,18.456,0.043163814,0.033335105,0.1834850079885182,0.1959796710073826,4033.130617045584,2532.529997169966,3023.257285369222,517.3917963764449,7011.887998266898,2407.7956849272377
train_audio/banana/XC215557.ogg,XC215557.ogg,banana,Bananaquit,Coereba flaveola,val,37.35509375,0.016024632,0.021893334,0.0993316715738758,0.13589674787257733,2939.770688437359,2109.2261486959605,3179.586901811996,802.244611850616,5642.9938436830835,3682.3312799786872
train_audio/banana/XC247111.ogg,XC247111.ogg,banana,Bananaquit,Coereba flaveola,val,20.16653125,0.057116758,0.032030348,0.2510148970311261,0.07333340718541397,4658.337274801586,625.8456836235646,3640.8231007826953,439.225651052849,8497.794409199048,1151.05731753069
train_audio/banana/iNat1720274.ogg,iNat1720274.ogg,banana,Bananaquit,Coereba flaveola,val,12.721625,0.0028421993,0.00061117916,0.09274890075376885,0.05936520323370182,2550.360494050861,757.3588291573482,2863.5080274308325,404.78893699906484,5309.457443467337,1619.253981897154
train_audio/banana/XC529279.ogg,XC529279.ogg,banana,Bananaquit,Coereba flaveola,val,50.5208125,0.01903207,0.021797558,0.12689390659634261,0.1526315569570288,4094.468100942676,1826.9701375074276,4041.2973899522767,788.9473210392149,8520.305573147562,3164.686162130228
train_audio/banana/XC736771.ogg,XC736771.ogg,banana,Bananaquit,Coereba flaveola,val,35.064,0.06754143,0.024527183,0.22530459661553376,0.08575158064145451,4742.002576933164,706.4925943504587,3768.7266545683756,259.37563595978855,8668.923927919708,560.7431077233604
train_audio/banana/XC146937.ogg,XC146937.ogg,banana,Bananaquit,Coereba flaveola,val,36.96325,0.0022776837,0.0028573782,0.3522067100957378,0.06621898594061347,5843.503666816785,943.3178224884086,2710.5485002592904,413.6998181624821,7561.107204673302,1125.8605726196101
train_audio/banana/XC32055.ogg,XC32055.ogg,banana,Bananaquit,Coereba flaveola,val,83.67021875,0.014458834,0.016508246,0.23158656862452198,0.15294642372560469,4355.816798811303,1795.1150232401062,3236.753440857307,535.9035390784268,7656.7011233269595,1771.6381103051403
train_audio/banana/XC175745.ogg,XC175745.ogg,banana,Bananaquit,Coereba flaveola,val,16.5355,0.017999483,0.036461413,0.30165958957930367,0.07322386625382356,4772.811659853909,1139.8579363517395,2737.5620388100606,328.7133703659832,7184.024419729207,1073.7699590535276
train_audio/banana/XC32074.ogg,XC32074.ogg,banana,Bananaquit,Coereba flaveola,val,34.0636875,0.054690912,0.02622711,0.09216612479450446,0.11025773283675872,2310.7471536517933,1361.84665455018,2684.0212314197306,516.5198445596432,4338.5612376702675,2111.0107522516905
train_audio/banana/iNat573888.ogg,iNat573888.ogg,banana,Bananaquit,Coereba flaveola,val,11.2,0.003744056,0.0019942322,0.17913722583808844,0.10415283621094404,3300.569189093427,1650.484282129169,2435.2941112369,864.0852242071524,5677.157631954351,2773.094132659422
train_audio/banana/XC269287.ogg,XC269287.ogg,banana,Bananaquit,Coereba flaveola,val,10.9191875,0.08555496,0.07450784,0.1236860015556369,0.16150826414204086,3440.902772861323,2126.254170334012,3169.688508189734,596.568799026829,6290.103404099561,2643.929048403995
train_audio/banana/XC924739.ogg,XC924739.ogg,banana,Bananaquit,Coereba flaveola,val,22.80490625,0.026560951,0.019991398,0.27905136472212483,0.11397986546422252,4896.330531249788,1243.149409696022,3276.757316849419,423.1012734516773,8255.982643758765,936.6388180340568
train_audio/banana/iNat549052.ogg,iNat549052.ogg,banana,Bananaquit,Coereba flaveola,val,3.65715625,0.028071737,0.020938102,0.3453363810043668,0.10359227056129519,5925.0430666721095,1011.11801484786,3843.345930726668,230.56777496297792,10000.887008733624,510.2514407067803
train_audio/banana/XC971449.ogg,XC971449.ogg,banana,Bananaquit,Coereba flaveola,val,19.0,0.02328394,0.031290513,0.4492923209964226,0.06595316022292903,7192.546754951736,1012.3353432002729,2190.0991716891635,372.57541913003087,8827.664667508418,984.9059582509952
train_audio/banana/XC783178.ogg,XC783178.ogg,banana,Bananaquit,Coereba flaveola,val,24.4245,0.037808817,0.019784898,0.05157011040848068,0.05415009432834074,2663.4898224510857,979.5576497145256,3503.104526844801,321.62146443598124,5717.470939751146,1796.6615185033993
train_audio/banana/iNat1721082.ogg,iNat1721082.ogg,banana,Bananaquit,Coereba flaveola,val,17.2146875,0.007435173,0.0021296605,0.06845648669842007,0.052308085465920064,2387.808113702683,795.2496852288548,2995.148161104941,354.8877444776775,5605.236407992565,1520.3257432040577
train_audio/banana/XC211366.ogg,XC211366.ogg,banana,Bananaquit,Coereba flaveola,val,26.3575625,0.0021704854,0.004523157,0.25586263415882887,0.098502554428009,5187.7338765445165,928.340995140635,4039.945834561741,515.6645925943618,9662.498103762136,1295.9220462308992
train_audio/banana/XC406935.ogg,XC406935.ogg,banana,Bananaquit,Coereba flaveola,val,64.078375,0.026448706,0.012896745,0.17983953164013733,0.07753265906257666,3792.5892688680647,757.3478205611891,3479.072425679785,231.7279786286326,7998.088327091136,812.3377035406938
train_audio/banana/XC128032.ogg,XC128032.ogg,banana,Bananaquit,Coereba flaveola,val,80.04,0.056406878,0.05871836,0.45691305919573255,0.06064344955291104,7809.465715957781,670.4800955769616,2730.2334135212855,730.7953804439662,10809.835973415951,1949.9570871424949
train_audio/banana/XC233959.ogg,XC233959.ogg,banana,Bananaquit,Coereba flaveola,val,17.2930625,0.010666331,0.017054755,0.3782390979128122,0.04905078339818169,6545.500826607078,737.6837086605528,1971.6268303673248,305.1821600606295,8016.232076780759,1155.1975249230966
train_audio/banana/XC420337.ogg,XC420337.ogg,banana,Bananaquit,Coereba flaveola,val,29.352,0.010463355,0.0107183,0.34953886026907355,0.12874194188040305,5743.311143237685,1555.9417988208145,2840.6344989788468,605.9908958677586,8146.5258855585835,1492.6567104858866
train_audio/banana/XC523831.ogg,XC523831.ogg,banana,Bananaquit,Coereba flaveola,val,51.6963125,0.07793187,0.032378,0.28806418239480197,0.10431097134769976,5678.8189550139905,1200.1656452645884,4224.02812581559,430.7005643738004,10540.836749690594,2066.5052825030825
train_audio/banana/XC523838.ogg,XC523838.ogg,banana,Bananaquit,Coereba flaveola,val,93.9885625,0.02237852,0.018265858,0.19411968085106382,0.10831819145068874,5529.108566618482,1140.4478387376087,4438.37729361834,477.7171689198955,10747.143617021276,1911.802556562368
train_audio/banana/XC519809.ogg,XC519809.ogg,banana,Bananaquit,Coereba flaveola,val,166.128,0.06412182,0.044386234,0.2731747855023353,0.06794849442317058,4571.929777324187,924.5530994019678,2425.06871702659,212.60290283638713,7266.499241621726,1006.5828318881343
train_audio/banana/XC308452.ogg,XC308452.ogg,banana,Bananaquit,Coereba flaveola,val,15.9869375,0.02260374,0.03709474,0.45737255859375,0.030558583385022518,7532.706030308259,306.9703493333789,2035.7615868393202,1079.3156704469775,9415.4375,1347.1400058317993
train_audio/banana/iNat354802.ogg,iNat354802.ogg,banana,Bananaquit,Coereba flaveola,val,13.43053125,0.009036345,0.0034056678,0.16998465401785715,0.14030040246041436,3865.9145068187136,1760.8259898447254,3299.138223206405,394.2125881049339,7573.995535714285,1501.7752980805785
train_audio/banana/iNat1429882.ogg,iNat1429882.ogg,banana,Bananaquit,Coereba flaveola,val,13.81878125,0.0020917137,0.00043269727,0.13994118019386573,0.03080979633000329,4375.532564908423,270.93118136870396,4422.789016828578,111.7157914382644,10052.933304398148,415.0784584222241
train_audio/banana/iNat597011.ogg,iNat597011.ogg,banana,Bananaquit,Coereba flaveola,val,22.4914375,0.0046224785,0.0035491467,0.13774323768669985,0.09349506751989149,3432.3159724014795,872.7088965734586,3519.6943992222814,221.40716358717057,7578.6584281650075,965.2668081682754
train_audio/banana/XC146976.ogg,XC146976.ogg,banana,Bananaquit,Coereba flaveola,val,31.921625,0.013254756,0.014334479,0.19110144116357716,0.14429686989580662,3990.7404669079815,1455.2346761648907,3132.6652007762273,478.20822132583805,7498.26997745491,854.4263467645868
train_audio/banana/iNat868338.ogg,iNat868338.ogg,banana,Bananaquit,Coereba flaveola,val,11.63321875,0.012386619,0.009367311,0.1912573510473901,0.11916539260282227,4239.089326886198,1222.3703881250601,3716.5851404958935,347.7711794077374,8492.895776098901,1391.0202598145268
train_audio/banana/XC939544.ogg,XC939544.ogg,banana,Bananaquit,Coereba flaveola,val,9.978,0.007890024,0.005957601,0.25827261117788464,0.09310754478140292,4411.023248033304,876.785782014149,3029.987337406407,386.23542591107605,7515.3245192307695,863.3471378039868
train_audio/banana/iNat478917.ogg,iNat478917.ogg,banana,Bananaquit,Coereba flaveola,val,153.96571875,0.006030398,0.0112552885,0.43141487801036577,0.07014863920100863,6830.233373082226,978.0723481724922,3619.9381551118804,902.8876569270512,10363.499233606983,1056.612548243073
train_audio/banana/iNat1400797.ogg,iNat1400797.ogg,banana,Bananaquit,Coereba flaveola,val,5.54959375,0.006026378,0.0043667722,0.14846282871037464,0.06255787012358663,4659.2363512753645,716.4947337602304,4383.764685677803,378.48667803910035,10112.617074927954,1073.058794750086
train_audio/banana/iNat933037.ogg,iNat933037.ogg,banana,Bananaquit,Coereba flaveola,val,2.9305625,0.024851182,0.018853141,0.31477156929347827,0.10802848576158713,5951.811740262014,1021.4513943660783,3364.2682574689275,463.6153056380447,8702.700407608696,945.4955581845475
train_audio/banana/XC460421.ogg,XC460421.ogg,banana,Bananaquit,Coereba flaveola,val,73.6653125,0.035239313,0.021651937,0.2706980354234528,0.0998206773363423,4463.6680762062315,1146.7925335761395,2958.013551935,242.9110781807838,7292.579397394137,1232.6914774563763
train_audio/banana/XC863662.ogg,XC863662.ogg,banana,Bananaquit,Coereba flaveola,val,14.053,0.005765339,0.0032652454,0.44410651752701935,0.04254204574427213,6468.64882193023,779.7985589790965,3089.7543582968915,298.6516054482331,8831.609072810012,620.5410785127373
train_audio/banana/XC288954.ogg,XC288954.ogg,banana,Bananaquit,Coereba flaveola,val,17.946125,0.011723759,0.015577823,0.41454729974376114,0.05050395574433491,6971.58548438688,626.5511455504425,3096.9728317618556,686.8121296092845,9873.816287878788,965.5757935263733
train_audio/banana/XC465602.ogg,XC465602.ogg,banana,Bananaquit,Coereba flaveola,val,8.568,0.008965325,0.00656214,0.34672341417910446,0.11727276580371353,6035.40338317379,1106.9089454587609,3838.1860501195847,485.980515956232,10067.630597014926,740.7894484703073
train_audio/banana/XC998280.ogg,XC998280.ogg,banana,Bananaquit,Coereba flaveola,val,31.536,0.01509301,0.0126609625,0.33169475191746955,0.11663442634985943,5634.7077732017215,1168.3901065957239,3175.450452040993,451.6236687277768,8580.763501521298,816.6756414012
train_audio/banana/iNat599945.ogg,iNat599945.ogg,banana,Bananaquit,Coereba flaveola,val,9.9444375,0.06396509,0.007954167,0.1752552878818328,0.052978655972373286,4145.048700575138,359.5793480413332,3886.164542003421,136.85759677787541,8439.559887459807,422.3061045869097
train_audio/banana/XC84472.ogg,XC84472.ogg,banana,Bananaquit,Coereba flaveola,val,18.5730625,0.032878246,0.054922696,0.2722266802594746,0.0980047427383285,4971.16894240537,1028.7158001979972,3331.1770238122976,567.430902249235,8462.666881998277,577.3863312505373
train_audio/banana/XC213285.ogg,XC213285.ogg,banana,Bananaquit,Coereba flaveola,val,9.7436875,0.0114691695,0.0020971235,0.1614030108271757,0.06089097912371165,3499.161003133768,444.04974708079965,3409.1040210421925,176.14706301759892,7043.61658456486,788.4872386859541
train_audio/banana/XC652646.ogg,XC652646.ogg,banana,Bananaquit,Coereba flaveola,val,45.4530625,0.057610013,0.031483762,0.15782552770811334,0.0998678137099048,2979.3286770208642,1140.3097832150586,2572.1360576325437,394.8633326997245,5320.287750791975,1625.6879733846388
train_audio/banana/XC974424.ogg,XC974424.ogg,banana,Bananaquit,Coereba flaveola,val,10.788,0.008834358,0.007122968,0.314330150462963,0.0886890320666549,5116.11853552073,773.527841668839,3279.455056371613,485.11740348910735,8893.63425925926,929.7805184097299
train_audio/banana/XC775648.ogg,XC775648.ogg,banana,Bananaquit,Coereba flaveola,val,12.40815625,0.020156747,0.018845642,0.09954015987435567,0.11505278538721533,3282.223795911996,1743.3175850008518,3022.4337534417637,418.22249035323773,5838.49468427835,1869.2182266136901
train_audio/banana/XC262504.ogg,XC262504.ogg,banana,Bananaquit,Coereba flaveola,val,10.370625,0.020961935,0.024031322,0.3600904937885208,0.11030436260985811,6990.664420002769,809.1872566520677,3622.2844728528135,872.1812686375885,10183.118258859784,871.9877336823167
train_audio/banana/iNat285500.ogg,iNat285500.ogg,banana,Bananaquit,Coereba flaveola,val,10.56509375,0.012272572,0.010667403,0.04645172442322239,0.04121951973420789,2054.7274097712457,794.4777686059906,2878.3138415209737,432.16556127822537,4818.811459909229,1938.810455302553
train_audio/banana/XC659497.ogg,XC659497.ogg,banana,Bananaquit,Coereba flaveola,val,18.36409375,0.057287104,0.03261426,0.20733281045840593,0.12070670792633025,3840.9020515224915,1014.0959800899594,3101.408179646924,184.7506704626232,6985.491071428572,810.0401002178866
train_audio/banana/XC351849.ogg,XC351849.ogg,banana,Bananaquit,Coereba flaveola,val,192.384,0.003135577,0.0029028289,0.2228738143191268,0.06558103776085564,4855.71662478778,511.3607981079597,3689.9169527407694,478.09139138974496,9121.964656964657,1027.7500003721252
train_audio/banana/iNat1433255.ogg,iNat1433255.ogg,banana,Bananaquit,Coereba flaveola,test,30.0,0.020963453,0.0034135745,0.38670677721881663,0.017870156128020516,7001.507903493699,337.123705784151,3052.742629007031,253.37512553446444,10523.587420042644,1219.1379165617568
train_audio/banana/XC413191.ogg,XC413191.ogg,banana,Bananaquit,Coereba flaveola,test,20.424,0.008419255,0.008218161,0.38289356157008614,0.030439750183369477,6472.653108005858,345.7784600462001,3696.7638344116676,509.84038547528843,10717.954678935004,1019.0747585852982
train_audio/banana/XC460314.ogg,XC460314.ogg,banana,Bananaquit,Coereba flaveola,test,51.59184375,0.029593525,0.01818395,0.26299827398255815,0.11708471065603494,4641.874351179201,1270.7493942680933,3400.4421525615467,360.94955486023173,8200.62984496124,1238.0129811801323
train_audio/banana/XC913488.ogg,XC913488.ogg,banana,Bananaquit,Coereba flaveola,test,38.426,0.04724087,0.011921087,0.044878779402581184,0.05211359665720111,2113.2675272932543,969.2870046532398,3230.141285710193,337.8511186787853,4778.21867194005,1927.4723993010011
train_audio/banana/iNat592080.ogg,iNat592080.ogg,banana,Bananaquit,Coereba flaveola,test,11.04165625,0.025737781,0.0027181525,0.11062502826519537,0.041866606841349664,3085.8032472011855,537.1834490059491,3589.1292397487077,217.10979953582972,7071.838820549928,1114.7397654863364
train_audio/banana/XC437549.ogg,XC437549.ogg,banana,Bananaquit,Coereba flaveola,test,82.5469375,0.07300177,0.036163602,0.04578185562015504,0.035703209342196264,2359.3712848289206,564.3556902982688,3209.5331251944594,262.05739962668173,5244.470687984496,1199.9680117595567
train_audio/banana/iNat353343.ogg,iNat353343.ogg,banana,Bananaquit,Coereba flaveola,test,15.54284375,0.0018531369,0.0026721982,0.1634300451710391,0.13524728150796722,4484.527812006326,1508.6074870976124,4213.268406962894,565.138505426167,9314.348636831275,1352.879124558043
