filepath,filename,label,common_name,scientific_name,split,mfcc_1_mean,mfcc_1_std,mfcc_2_mean,mfcc_2_std,mfcc_3_mean,mfcc_3_std,mfcc_4_mean,mfcc_4_std,mfcc_5_mean,mfcc_5_std,mfcc_6_mean,mfcc_6_std,mfcc_7_mean,mfcc_7_std,mfcc_8_mean,mfcc_8_std,mfcc_9_mean,mfcc_9_std,mfcc_10_mean,mfcc_10_std,mfcc_11_mean,mfcc_11_std,mfcc_12_mean,mfcc_12_std,mfcc_13_mean,mfcc_13_std,mfcc_14_mean,mfcc_14_std,mfcc_15_mean,mfcc_15_std,mfcc_16_mean,mfcc_16_std,mfcc_17_mean,mfcc_17_std,mfcc_18_mean,mfcc_18_std,mfcc_19_mean,mfcc_19_std,mfcc_20_mean,mfcc_20_std
train_audio/rubthr1/XC293348.ogg,XC293348.ogg,rubthr1,Rufous-bellied Thrush,Turdus rufiventris,test,-277.3664,30.602678,69.991714,19.490475,-67.203804,26.552145,25.123587,19.083164,9.179639,17.991735,-12.227082,16.015997,-18.176336,17.192345,-11.918797,15.452625,-4.8313084,16.284588,-1.3204097,13.606641,-9.24757,15.458981,-1.8527288,13.549714,-5.7266955,13.694729,11.239119,11.353085,-0.031822756,11.314213,0.27529898,9.840917,6.807858,10.260762,1.51588,9.266776,4.6640477,8.900027,-0.5776765,8.554971
train_audio/rubthr1/iNat1246346.ogg,iNat1246346.ogg,rubthr1,Rufous-bellied Thrush,Turdus rufiventris,test,-535.2317,43.734173,83.3092,39.575645,17.865131,23.082146,29.084764,21.816069,5.37198,21.731245,14.117807,22.563053,9.640666,13.451086,4.023062,13.285638,17.991161,14.745055,9.675748,12.861281,6.9994025,10.840966,7.259227,12.143523,16.29095,10.166624,14.226863,10.403733,-7.122488,8.746426,7.222729,8.415357,8.981392,9.248324,3.479872,7.6971793,3.4735913,7.1625957,4.668155,7.192327
train_audio/rubthr1/iNat126953.ogg,iNat126953.ogg,rubthr1,Rufous-bellied Thrush,Turdus rufiventris,test,-464.9699,28.150576,89.11917,14.98292,-18.600542,12.4722595,11.968747,11.055143,-8.914403,8.117336,4.137972,7.4490805,6.1609516,5.906081,2.2224448,6.529679,2.1691458,6.264732,3.2589335,6.1657147,2.7924714,5.47321,4.3019853,5.8927045,-1.0719508,5.212292,3.9707077,5.6723833,0.6942992,5.382051,2.591847,4.7825727,-0.6793095,4.3120694,2.7913537,4.5283594,0.38382137,5.9736056,2.154861,4.584571
train_audio/rubthr1/XC293506.ogg,XC293506.ogg,rubthr1,Rufous-bellied Thrush,Turdus rufiventris,test,-285.7298,37.53556,42.057957,29.392818,-42.66984,23.717888,21.282934,16.473244,-13.434781,21.14971,-3.0083811,16.936573,-21.339418,15.793667,-8.270739,17.68957,-8.567889,16.646257,0.16849345,14.447042,-22.055931,14.184377,7.793209,13.859253,-16.447659,12.782338,9.411993,11.263737,-3.5663424,9.801811,-4.714855,9.761568,6.4327483,9.308717,-4.583751,8.387048,1.8010994,8.331091,0.8784963,8.614364
train_audio/rubthr1/iNat1672512.ogg,iNat1672512.ogg,rubthr1,Rufous-bellied Thrush,Turdus rufiventris,test,-356.7931,15.108532,159.93764,11.7660475,-4.3515162,13.641121,11.172647,8.89744,12.028412,14.63183,21.55203,9.295917,-5.4251657,11.8572235,18.648949,11.311982,16.517588,11.687423,9.492816,10.985754,-3.0900831,10.160801,-0.008700056,10.01737,9.367139,9.455845,11.749714,10.633594,-1.9432243,9.195211,4.4027967,8.941328,1.0997283,7.2758074,1.5831457,7.3128896,-4.6524386,7.1797485,3.7935379,7.1122603
train_audio/rubthr1/XC212458.ogg,XC212458.ogg,rubthr1,Rufous-bellied Thrush,Turdus rufiventris,test,-322.12204,11.233395,79.110306,9.696176,-1.6281071,9.19471,-0.07002347,7.621519,4.3068833,7.7639675,-6.2414956,8.490951,-12.352579,7.8503942,-0.79529357,6.635154,-11.902621,6.3292522,-7.8719034,6.448439,-6.8917513,6.3311524,-5.7479143,5.836147,-7.848401,5.2302155,-2.9514,4.8825674,-4.2689576,4.517339,-1.0085721,4.304213,-5.012693,4.5259643,1.1896578,4.541196,-0.37031624,4.374093,-0.21378067,4.5780654
train_audio/rubthr1/iNat544274.ogg,iNat544274.ogg,rubthr1,Rufous-bellied Thrush,Turdus rufiventris,test,-399.09946,27.590168,126.76011,18.306726,4.8970003,16.429546,20.376606,12.647176,20.969343,14.743207,16.275005,11.047744,8.125394,12.042104,12.43454,11.409111,13.81928,11.511959,8.166448,11.207729,1.8999887,9.077171,5.3319964,9.883746,8.138598,7.8171344,3.6082528,9.858736,2.9251657,7.525378,4.3915315,8.302571,4.525634,6.749535,1.650754,6.653289,0.29918385,5.8170166,2.6755364,5.7471766
train_audio/rubthr1/XC289064.ogg,XC289064.ogg,rubthr1,Rufous-bellied Thrush,Turdus rufiventris,test,-344.51562,38.673237,8.416017,29.878527,-75.67978,32.30508,64.00951,25.573133,-2.6115465,26.168856,-11.184892,22.688786,1.0072036,18.659758,-10.17753,19.658627,-7.579576,19.61576,6.826943,21.41487,-14.099324,18.978003,8.1170025,17.043163,-15.5858135,16.111517,14.592292,15.524695,-4.854565,12.366626,4.9005136,12.199251,1.0346005,10.817776,0.11991051,10.605919,5.958108,10.070989,-4.669651,8.895251
train_audio/rubthr1/XC289112.ogg,XC289112.ogg,rubthr1,Rufous-bellied Thrush,Turdus rufiventris,test,-302.46686,28.705183,44.85135,24.755257,-16.195387,21.69515,35.59754,21.457943,-15.020735,24.358135,16.291649,18.325798,-24.21074,19.800922,-3.716837,16.738846,-3.505084,15.89471,0.8383953,13.948898,-10.831313,13.787412,1.8068506,13.077663,-0.36162812,12.400973,3.9892113,11.560439,0.1775447,10.732799,-2.4510453,10.369369,3.1218286,9.007026,2.1627893,8.483365,-1.2331915,8.377563,4.0491824,8.50409
train_audio/rubthr1/XC524952.ogg,XC524952.ogg,rubthr1,Rufous-bellied Thrush,Turdus rufiventris,test,-316.60495,23.22415,38.330734,8.565866,-63.426098,17.796713,16.5118,10.074481,-17.000492,10.912674,13.785735,8.615016,-24.031067,9.208485,-4.8278284,8.307975,-10.426426,9.926336,12.0808325,10.4194565,-17.49965,9.091361,2.05465,8.567361,-10.900669,8.3981285,7.6697707,8.298289,-8.233176,7.7072215,-0.41603866,7.3970957,-8.373382,6.9955573,0.59665924,6.5611506,-6.6396027,6.5187607,-2.3765962,6.29023
train_audio/rubthr1/iNat307187.ogg,iNat307187.ogg,rubthr1,Rufous-bellied Thrush,Turdus rufiventris,test,-320.33087,76.69045,90.6853,34.828495,7.699081,25.041126,14.172697,21.714333,12.1802225,31.259167,10.332852,20.675678,0.74972886,22.138247,18.027533,20.471046,-2.380052,17.44173,11.040643,17.860401,4.0472646,16.969296,0.4214953,15.562638,1.6352584,15.232647,4.4793935,15.12476,1.9146417,14.017565,-0.9323864,13.546795,5.012908,11.611319,-1.147704,10.561259,1.4915487,11.211518,3.0793197,11.746959
train_audio/rubthr1/XC169868.ogg,XC169868.ogg,rubthr1,Rufous-bellied Thrush,Turdus rufiventris,test,-409.7486,78.26106,6.72347,6.388496,-48.32061,15.304823,-2.3875113,7.7125926,-25.587536,9.397313,-26.554527,7.457155,-17.425331,6.875178,-10.376387,7.5294294,-12.014272,8.309728,5.129084,9.387101,-1.7407882,9.711415,-6.1967597,10.263034,-3.7933931,9.556828,1.3845165,8.789981,-12.316398,7.547537,0.196971,5.8747106,-1.7722561,4.9776206,-0.26247194,4.8422484,3.849718,4.9768915,2.3547156,6.229836
train_audio/rubthr1/iNat1278993.ogg,iNat1278993.ogg,rubthr1,Rufous-bellied Thrush,Turdus rufiventris,test,-463.3549,52.835938,86.89449,12.497974,-19.127087,16.478065,-12.254843,8.748055,4.0047994,13.407249,0.10633066,7.936071,-17.807722,11.7879925,-2.5233717,8.731478,-0.83612573,10.200309,-0.57776743,8.725075,-7.4273753,9.341152,0.23700061,7.660658,-5.3381886,8.492387,4.9015675,7.320568,-4.3218427,7.8304057,4.539556,6.696463,-2.8619144,6.6875906,1.9321231,5.856322,-1.369566,6.079949,4.538743,6.0433435
train_audio/rubthr1/iNat556770.ogg,iNat556770.ogg,rubthr1,Rufous-bellied Thrush,Turdus rufiventris,test,-381.67062,52.97916,145.80035,25.251486,-64.066055,17.614138,35.011402,12.628731,-0.4929414,10.47789,7.2872605,7.112603,23.05466,9.671685,-10.528851,8.273721,14.074847,8.226749,0.88750494,7.803772,-3.1446908,6.9656353,4.6807766,7.1427608,-2.0038521,6.8927217,5.8167615,6.545269,-6.30473,6.605042,-0.96364665,6.094499,1.0256609,5.4725747,-7.9051676,5.581781,2.0939481,5.378669,-4.7297797,5.800567
train_audio/rubthr1/iNat152359.ogg,iNat152359.ogg,rubthr1,Rufous-bellied Thrush,Turdus rufiventris,test,-568.67676,64.18108,145.10623,33.859154,35.84854,16.18695,-17.114418,15.326499,13.18023,17.707644,37.4947,12.971025,-22.071262,14.652949,12.092641,10.444027,0.49649543,10.97808,26.887304,12.478071,-20.651249,10.398786,16.950556,11.047237,-8.633873,8.685824,14.927178,9.854762,-4.01583,8.552518,-4.789358,8.855661,13.387978,7.9456778,-11.564885,9.048683,7.6655893,7.74123,0.27051532,7.646539
train_audio/rubthr1/XC153764.ogg,XC153764.ogg,rubthr1,Rufous-bellied Thrush,Turdus rufiventris,test,-101.03895,36.728928,86.37576,11.553074,-21.370554,13.089555,38.229027,9.532683,-9.95452,11.837443,14.0789795,9.772931,0.0103340475,10.22348,2.9441643,9.300873,14.665381,8.6275835,4.2265058,8.565793,-2.0006905,8.225882,3.747087,8.027281,0.51481193,7.58471,4.261191,6.8717318,0.31227177,7.277984,-0.14647506,6.8535,1.5289912,6.4583178,2.4756072,6.08927,-2.5272186,6.365312,0.6249496,5.7323556
train_audio/rubthr1/iNat851551.ogg,iNat851551.ogg,rubthr1,Rufous-bellied Thrush,Turdus rufiventris,test,-118.1772,78.48344,166.58919,16.16475,-106.00301,13.466567,58.853546,9.732862,44.779476,11.771267,-7.8554044,7.13592,1.6449785,9.714428,-24.490248,9.432358,-31.547438,7.126628,14.109285,3.1613798,-26.441029,5.2643094,-37.03546,4.2942843,-8.799188,1.5856446,-12.588488,2.99967,5.2267566,4.525817,12.643868,7.2611146,-19.845793,2.8055613,-13.167785,8.065981,6.517083,2.5451345,2.0321314,2.7460244
train_audio/rubthr1/XC32482.ogg,XC32482.ogg,rubthr1,Rufous-bellied Thrush,Turdus rufiventris,test,-262.76962,47.859657,107.85544,9.047172,4.0061855,9.217608,29.199268,8.862288,-27.03549,6.356684,34.09672,11.698395,4.4621396,8.976462,-20.892061,6.5861483,12.38428,8.0349455,1.6309239,5.4007626,-15.799509,4.7763596,14.028116,4.788224,-5.794252,4.274093,-5.7827525,4.7709017,4.821666,4.696124,-3.3110108,4.5160704,-4.5283856,4.203858,6.1551423,3.9060593,-9.729803,3.8817482,2.3785331,4.2809153
train_audio/rubthr1/iNat1246103.ogg,iNat1246103.ogg,rubthr1,Rufous-bellied Thrush,Turdus rufiventris,test,-583.84546,39.27742,112.01683,15.741847,13.8163,24.20064,27.647175,21.937956,5.776508,20.484915,0.56972665,23.415476,-8.123411,16.74265,4.131143,21.08202,35.963108,13.351379,17.997272,20.617777,-0.8345051,13.402613,0.7692921,20.770597,14.550097,14.015819,11.266655,15.606209,-8.108165,12.045186,8.118338,13.883203,6.454901,10.559039,2.3071897,10.20259,5.325244,10.049155,11.0665655,8.998248
train_audio/rubthr1/XC504245.ogg,XC504245.ogg,rubthr1,Rufous-bellied Thrush,Turdus rufiventris,test,-312.90662,27.291174,77.0258,20.684792,-54.28427,24.230043,3.777197,14.871211,-6.202243,24.010561,0.97738713,14.619373,-25.802282,19.004168,-8.729312,14.940245,13.759175,16.911558,-5.8729672,14.642238,-18.749538,17.213938,-5.4049315,13.27914,9.706982,14.765628,-0.18591052,13.53609,-15.158294,14.662256,-1.9827044,10.461703,1.1324345,11.023582,2.9375439,10.448296,-7.928849,11.263366,-8.01328,10.454424
train_audio/rubthr1/iNat1736309.ogg,iNat1736309.ogg,rubthr1,Rufous-bellied Thrush,Turdus rufiventris,test,-492.2003,50.726795,99.868416,23.285542,-5.8087893,24.92692,1.1805651,13.665989,48.03725,21.056475,20.288975,15.074097,8.463992,18.600634,2.6339872,16.177809,15.421309,17.215843,20.873823,15.52961,-1.6278322,15.729923,4.0126114,11.794191,4.361503,14.912431,8.019684,12.665334,-1.4558079,14.589614,7.8845263,10.116871,0.72932374,9.057605,3.442698,7.571647,0.89249766,8.279613,-0.10475976,8.951895
train_audio/rubthr1/XC286580.ogg,XC286580.ogg,rubthr1,Rufous-bellied Thrush,Turdus rufiventris,test,-326.87326,34.094376,-4.458534,10.892915,-69.87072,23.854216,-1.4637123,13.59798,-29.627253,17.755117,8.045917,13.853663,-36.843555,16.453018,-21.411171,14.228425,-3.9382017,16.168465,0.33851027,14.753398,-17.107752,14.10052,3.5553386,13.757989,1.0213394,13.222175,-0.3636476,12.284919,19.693872,11.429406,-8.850975,10.409184,14.947654,8.785616,6.5503106,8.140544,-4.976187,8.288358,11.763372,8.625901
train_audio/rubthr1/iNat48324.ogg,iNat48324.ogg,rubthr1,Rufous-bellied Thrush,Turdus rufiventris,test,-437.27423,9.984322,133.55225,6.1811066,-13.712748,9.89895,11.226489,5.878036,12.646494,9.84703,1.7960668,6.1548758,-6.9063497,8.826183,5.636704,6.2053156,6.283661,7.2441344,1.4787258,6.0657606,-8.120144,6.94549,2.4507089,5.4874587,3.2627647,6.0641036,1.4448974,5.110388,-4.8853016,6.176056,2.7732117,5.1052513,0.58226204,5.503671,-0.38679865,5.036404,-4.5695896,4.807112,-0.28096342,4.775488
train_audio/rubthr1/XC586417.ogg,XC586417.ogg,rubthr1,Rufous-bellied Thrush,Turdus rufiventris,test,-144.51729,44.23039,77.48808,10.608778,-10.233402,9.740688,40.74883,8.586479,12.835471,9.773772,15.135219,8.285264,-6.54429,8.03143,6.100081,7.9318027,2.5156355,7.657889,3.5383022,7.2893176,-1.3133488,7.293409,2.4038923,7.2536035,-0.32948285,6.567227,1.8079453,6.819569,-0.9581052,6.169185,2.6899712,6.2725124,-1.3282788,5.95662,0.7383671,5.730548,-2.3938253,5.7961826,0.57020015,5.5126767
train_audio/rubthr1/iNat537756.ogg,iNat537756.ogg,rubthr1,Rufous-bellied Thrush,Turdus rufiventris,test,-516.9613,67.71356,127.93629,22.954676,19.368124,27.437475,29.312757,18.63624,-0.2763927,12.976263,2.898557,12.030311,16.737282,11.050868,-6.7421412,9.6537895,-4.474854,9.10978,4.559808,8.919304,0.2652159,6.95794,0.52399665,8.330428,1.1907578,6.8988457,8.38862,7.587321,-2.5355096,7.0178323,-0.062343087,6.72809,-3.230494,5.9271173,2.0150938,5.8536,-4.8219013,5.684013,-1.6295342,5.75772
train_audio/rubthr1/iNat139037.ogg,iNat139037.ogg,rubthr1,Rufous-bellied Thrush,Turdus rufiventris,test,-389.70782,59.27336,175.76823,33.87099,-34.9136,12.798943,2.5621583,11.436297,12.226145,7.3805523,3.0436,6.10228,21.177683,6.5113287,-1.7256281,5.492822,5.989451,5.2548237,15.829763,6.0810647,-5.672118,5.0150957,7.426298,5.4758115,3.045277,4.5353894,-1.8916621,4.4572477,5.4469776,5.0622396,2.2169132,4.341847,-3.5947049,4.258061,3.2401536,3.79371,-2.1963346,4.269346,-0.33617565,3.779703
train_audio/rubthr1/iNat559048.ogg,iNat559048.ogg,rubthr1,Rufous-bellied Thrush,Turdus rufiventris,test,-358.62036,55.64617,153.8824,36.351696,8.494904,12.211911,9.435387,11.550808,7.440982,9.979205,21.150644,7.2973514,3.01077,9.831414,19.399452,8.313397,5.1231475,9.075112,13.177199,9.220747,4.2669115,8.499929,7.535704,8.356555,-2.2257805,8.20044,13.461813,8.38114,5.7763824,8.464401,9.464523,6.237936,1.829203,6.4432864,3.7815466,5.968559,1.0123502,6.0703306,10.670102,6.0977883
train_audio/rubthr1/XC82484.ogg,XC82484.ogg,rubthr1,Rufous-bellied Thrush,Turdus rufiventris,test,-356.49567,40.726463,114.98294,26.88486,-12.239001,20.224266,4.9463515,11.049489,27.332169,14.417193,5.8684444,14.044657,-13.597786,13.610404,-15.596639,14.951355,-9.14902,12.836426,-8.613096,14.158799,-14.805904,12.274985,-14.783126,12.0716715,-9.888425,11.708022,-3.456861,13.790045,-4.760324,10.567152,-6.3376255,10.498857,-4.761863,7.328534,-4.6951833,6.532291,-5.7112403,7.994064,-4.3031416,8.037104
train_audio/rubthr1/XC913487.ogg,XC913487.ogg,rubthr1,Rufous-bellied Thrush,Turdus rufiventris,test,-251.71852,23.198746,131.87097,15.559402,14.837467,16.660397,31.84757,14.835907,9.127981,11.136408,16.509394,11.790217,7.449128,10.394973,13.288229,9.514256,2.004469,9.656996,9.497816,9.716047,3.2667181,8.677383,-0.3102331,8.708316,-0.58414656,7.6454463,6.7114534,8.197447,3.5929568,7.66273,3.4570026,6.637791,0.8531015,7.431838,4.1764164,5.66426,0.57661426,7.0196915,0.25615987,6.3889647
train_audio/rubthr1/iNat367857.ogg,iNat367857.ogg,rubthr1,Rufous-bellied Thrush,Turdus rufiventris,test,-496.98035,36.46798,122.91866,11.511325,-10.025756,11.97691,27.945063,7.6660767,-3.650186,7.1598487,15.108218,7.1826468,2.2062879,5.954842,4.034841,8.132758,-11.144794,7.3959465,8.288943,10.502626,0.9007752,7.410425,3.326099,9.293077,-6.7217,8.431122,8.407843,9.185287,1.3877875,5.8059964,8.264723,6.3818717,1.6932392,5.309222,3.6665187,5.3623176,-3.2478855,5.757316,3.514362,5.6318126
train_audio/rubthr1/XC390666.ogg,XC390666.ogg,rubthr1,Rufous-bellied Thrush,Turdus rufiventris,test,-585.5775,46.572773,111.679665,20.003292,-17.66006,17.468113,32.947186,15.759975,11.8779125,18.910496,19.365458,11.705372,13.180331,13.728871,-4.3067393,10.5349865,21.530354,12.127944,2.215879,10.192825,-6.399887,9.6526785,4.876858,9.511746,-6.220475,8.622189,1.3007423,8.397603,2.7285647,7.9514832,-1.735539,8.01221,2.1429908,7.0339704,-4.5225296,7.0816126,0.15132235,6.2712693,-0.4332404,6.3461537
train_audio/rubthr1/iNat1684808.ogg,iNat1684808.ogg,rubthr1,Rufous-bellied Thrush,Turdus rufiventris,test,-450.71854,61.058487,83.18136,41.00325,44.112717,22.78106,50.277134,13.627625,34.017933,20.109959,20.945667,13.662571,4.356029,15.30743,-12.861835,13.689422,16.172117,12.052059,2.3841271,13.056068,-11.828913,11.204403,3.3804536,10.381294,-1.7248933,10.03391,8.271266,10.165231,-2.0060494,8.552797,1.7711781,7.3594456,-4.5812793,7.1121373,4.325657,6.904463,-0.47579882,5.8509154,-6.223257,6.3624177
train_audio/rubthr1/iNat1641900.ogg,iNat1641900.ogg,rubthr1,Rufous-bellied Thrush,Turdus rufiventris,test,-534.53046,31.548067,75.13094,12.8906355,-14.604591,15.332516,53.906746,15.597542,18.171434,17.308083,41.04493,12.798209,-1.5806644,14.804476,-6.102482,18.898193,30.172915,19.665009,18.255404,17.694004,1.3695691,17.732304,8.737455,13.406384,8.734061,17.207266,11.311239,14.217714,2.0713756,13.713472,12.154124,13.197438,-2.321628,13.656654,3.156749,10.324362,5.34175,10.906534,0.5258787,9.686304
train_audio/rubthr1/XC771056.ogg,XC771056.ogg,rubthr1,Rufous-bellied Thrush,Turdus rufiventris,test,-375.4615,19.250631,74.912575,7.5570536,-12.915439,17.503746,47.43374,10.488469,10.935435,16.081276,11.443878,13.108897,13.191862,14.081633,-17.751457,12.126717,10.484448,11.638158,29.41911,12.34678,-30.38032,10.98988,9.395409,11.771462,9.959759,10.0181265,-16.754663,10.3067045,20.035536,9.311034,-4.3192716,9.487939,-5.320059,8.359242,5.7599125,8.5550785,11.034013,8.3035755,-9.97866,7.5670266
train_audio/rubthr1/iNat417942.ogg,iNat417942.ogg,rubthr1,Rufous-bellied Thrush,Turdus rufiventris,test,-385.48172,32.585052,121.78682,9.924565,3.233982,13.990806,27.255129,7.682907,4.5588217,9.508008,16.817133,6.0987277,9.2181635,7.143216,7.0379915,6.1688375,13.2439,6.3529234,4.786726,5.8478665,7.0778513,7.243912,3.808913,6.1402516,5.5638113,6.2731256,8.33427,6.054624,0.29843587,5.823721,3.0954237,5.321469,-0.1369835,5.1291556,5.5140734,5.4204335,-4.178764,5.136055,6.4042883,4.9231467
train_audio/rubthr1/XC838233.ogg,XC838233.ogg,rubthr1,Rufous-bellied Thrush,Turdus rufiventris,test,-407.85736,31.424307,-69.4109,10.109686,-117.759056,25.901043,-54.086365,12.970197,-14.567077,11.402466,-1.1139231,7.78872,7.802079,6.982755,21.476679,6.668336,12.811321,6.1214714,7.713066,6.754276,-1.1871016,6.44656,0.07834448,7.5363545,-4.4270234,6.4699926,-2.7974062,6.031642,-5.466795,6.6700454,1.1777062,5.765768,-1.7958965,5.4453006,1.5829749,4.9096584,-1.8703299,4.4553027,1.4855082,4.5129714
train_audio/rubthr1/XC293503.ogg,XC293503.ogg,rubthr1,Rufous-bellied Thrush,Turdus rufiventris,test,-329.68527,33.25499,52.700417,18.790812,-47.48727,23.434486,22.003695,16.240906,13.5141325,21.422989,4.517431,15.675268,-10.835992,20.073027,-9.435372,12.7815075,6.735121,15.813264,9.140427,16.109655,-8.587756,17.589933,1.5010985,12.2688265,-1.7990217,11.619383,7.221762,10.785392,-1.5189703,10.969473,-3.1945724,8.765,4.9803762,7.541095,-2.7557402,6.962226,1.6885227,6.828291,-1.6376712,7.723549
train_audio/rubthr1/iNat1642798.ogg,iNat1642798.ogg,rubthr1,Rufous-bellied Thrush,Turdus rufiventris,test,-427.22366,44.192535,76.31472,12.262154,2.9860098,18.78682,50.30076,11.107813,15.510025,21.256565,26.005375,9.674411,-4.842992,14.871505,-0.05620125,11.398874,22.402445,14.893344,4.8516665,11.896111,-12.152793,14.880441,3.0153682,10.102393,-1.8646766,11.548162,3.7367384,10.791462,-14.288102,8.694241,-0.25444123,8.79033,-6.1264415,8.076258,-2.3375826,6.951165,-4.199107,9.149827,-5.717091,6.8681426
train_audio/rubthr1/XC502362.ogg,XC502362.ogg,rubthr1,Rufous-bellied Thrush,Turdus rufiventris,test,-560.8618,31.66789,172.1661,16.238188,-33.144848,11.453586,46.30822,7.729439,-2.5918121,9.656752,9.733221,6.4585676,0.021167392,9.043272,-14.618754,6.8132925,8.117922,7.2673135,-8.38592,6.1507654,-4.2986827,6.492386,-4.7137456,6.003626,2.5796132,5.8056054,3.020456,5.203462,-6.407148,5.19964,-1.9808291,4.8994274,-2.8385344,4.6744843,-4.7443686,4.4601517,-4.71768,4.325663,-2.942648,4.18908
train_audio/rubthr1/XC389545.ogg,XC389545.ogg,rubthr1,Rufous-bellied Thrush,Turdus rufiventris,test,-202.41359,18.013062,37.99508,11.066368,-81.7866,12.119621,-15.856896,7.670653,-6.63881,8.804962,-1.6605428,9.674805,-9.81522,7.937309,9.541729,7.497835,4.6954646,7.0300884,4.326092,7.3009934,-1.137677,6.569437,10.02672,7.4384704,0.19157502,5.8636336,4.7083554,6.559897,-1.299537,5.523563,4.646893,6.127842,-3.6524587,5.589026,0.2022009,5.642188,-1.3700433,5.2862678,-0.6290171,5.4170527
train_audio/rubthr1/iNat1094287.ogg,iNat1094287.ogg,rubthr1,Rufous-bellied Thrush,Turdus rufiventris,test,-146.88419,10.662817,18.988129,8.421785,21.878149,7.1579876,23.71467,5.4302697,-23.580519,6.370164,25.163784,6.395381,-15.090014,5.388216,-0.43444377,5.7821636,-1.2358942,4.994858,-12.453105,5.208563,-2.454953,4.6326456,-3.1712623,4.747236,-7.486926,5.1252766,-4.172351,4.5934305,-4.6861634,4.0711746,-5.7347884,4.7461047,-4.092218,4.043664,-0.65117294,3.8500726,-10.04383,3.9853673,2.2969391,4.549651
train_audio/rubthr1/XC648127.ogg,XC648127.ogg,rubthr1,Rufous-bellied Thrush,Turdus rufiventris,test,-246.61446,48.158672,71.308426,9.265724,13.882852,15.019503,38.023823,12.464239,3.6839716,14.133799,14.285988,10.240516,-1.0880433,11.462457,7.9046435,9.138316,12.721984,9.040988,-2.122171,9.608686,-0.634031,8.939263,10.508198,10.0437565,-3.1960347,6.885553,5.297119,8.931175,-3.280217,6.6627088,5.3294215,9.201253,1.9354523,5.7557526,-5.133426,8.609116,4.734134,5.8983245,2.6782956,7.298728
train_audio/rubthr1/XC506427.ogg,XC506427.ogg,rubthr1,Rufous-bellied Thrush,Turdus rufiventris,test,-427.20914,27.594746,45.659996,18.057653,-15.205665,25.346254,15.373064,16.736038,28.442991,19.945448,0.86403984,16.085796,-20.31198,17.359879,-0.07600059,18.129505,13.094702,15.455592,0.84265816,19.161896,-7.4016576,15.1779175,-2.6707,14.516423,4.643052,12.350319,2.0034297,13.577026,-5.496782,11.907688,-1.0884126,11.404848,1.2748796,9.482548,0.39588878,8.944527,1.9043167,8.655608,-0.13713795,9.641609
train_audio/rubthr1/iNat28719.ogg,iNat28719.ogg,rubthr1,Rufous-bellied Thrush,Turdus rufiventris,test,-246.30438,49.977936,93.631355,27.47845,14.15316,19.010921,-9.331893,12.954257,16.346777,18.129646,15.023547,11.017251,2.1940038,12.8307085,6.956985,13.57606,4.354914,11.501729,10.5866585,13.875989,-3.270676,9.977231,5.73906,11.646881,-3.5740442,10.197816,8.649557,10.1529875,-0.2258053,8.002627,4.604439,8.826357,-2.3381262,6.423055,3.2124152,6.303507,-2.3353739,6.7517033,1.0660136,7.7790303
train_audio/rubthr1/XC239348.ogg,XC239348.ogg,rubthr1,Rufous-bellied Thrush,Turdus rufiventris,test,-238.15282,27.890636,57.212814,21.155478,-53.817844,17.87484,81.1961,21.24711,-11.783234,22.40231,22.71714,18.968172,-21.685547,21.598846,-2.7037714,19.967424,9.283881,21.350271,7.2421703,20.247093,-6.6052175,19.17351,0.46055445,17.749922,6.158042,15.168075,12.261469,14.874895,-2.9198842,15.264617,5.2892365,13.220946,9.702625,12.368965,-1.5938157,11.760224,8.100189,11.137144,-2.6924546,10.623259
train_audio/rubthr1/iNat841407.ogg,iNat841407.ogg,rubthr1,Rufous-bellied Thrush,Turdus rufiventris,test,-403.9599,49.896194,87.813995,26.605179,-17.881023,18.22601,16.406055,17.30237,41.87268,16.006111,18.209803,12.787219,-27.22922,16.954584,0.743593,12.524304,11.669165,12.026867,13.766318,12.689201,-9.031942,12.989848,4.764749,10.365467,0.8504015,10.846593,5.434641,10.928633,-3.092606,10.512765,10.917614,8.272981,-3.9325967,9.473261,-3.1801782,8.9403925,0.2648843,8.845913,10.851756,7.4774227
train_audio/rubthr1/iNat1686598.ogg,iNat1686598.ogg,rubthr1,Rufous-bellied Thrush,Turdus rufiventris,test,-205.48901,22.503576,173.81273,10.12368,-22.482903,10.799128,9.938694,8.473392,8.176162,9.558452,4.6654973,7.5569887,14.72181,7.502923,-11.920474,7.7793894,18.974371,6.5269985,-6.9430776,6.4468403,5.1499968,6.271446,-0.13331237,6.6016316,-5.817299,6.085999,11.25997,6.1532645,-14.294989,5.5538807,10.357127,5.9671807,-10.313274,5.072278,5.7415953,5.697465,-2.679292,5.120812,1.2368493,4.8539467
train_audio/rubthr1/iNat787505.ogg,iNat787505.ogg,rubthr1,Rufous-bellied Thrush,Turdus rufiventris,test,-573.51874,17.595697,49.786022,14.779797,8.467674,8.265429,25.218782,9.003218,-9.339068,8.892614,6.766129,7.659098,-6.4662056,5.7553067,13.078977,5.470819,3.9452705,5.6988173,-6.7474713,6.9732733,16.13249,5.9807043,1.5039011,6.2427425,-3.4242623,4.8197794,10.694841,4.9042525,6.871041,5.5016804,3.4444616,5.327784,-6.129366,4.1732984,14.475368,4.567052,4.3697863,3.8530715,-4.178064,4.3598204
